bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price(k)
3.0,2.5,1820,4200.0,2.0,0,0,3,8.0,1820,0,2014,0,98038,47.3693,-122.017,2370,4200,307.635
3.0,2.5,2760,6187.0,2.0,0,0,3,10.0,2760,0,2014,0,98075,47.5821,-122.047,2760,6600,834.538
5.0,2.75,3010,5398.0,2.0,0,0,3,9.0,3010,0,2014,0,98074,47.6067,-122.053,3360,5407,769.995
5.0,3.25,3860,9387.0,2.0,0,2,3,9.0,3860,0,2006,0,98065,47.538,-121.858,3860,8979,820.875
4.0,2.5,2490,6537.0,2.0,0,0,3,8.0,2490,0,2013,0,98065,47.5185,-121.884,2520,5848,595.5
4.0,2.5,3236,9608.0,2.0,0,0,3,10.0,3236,0,2005,0,98030,47.3838,-122.195,3236,9660,450.0
4.0,2.5,2830,14538.0,2.0,0,0,3,8.0,2830,0,2003,0,98065,47.5405,-121.882,2270,6939,695.0
3.0,2.0,1451,7159.0,1.0,0,0,3,7.0,1451,0,2010,0,98042,47.3754,-122.163,2303,6126,300.0
5.0,3.25,2910,5027.0,2.0,0,0,3,8.0,2040,870,2013,0,98106,47.5543,-122.359,2910,5027,515.0
3.0,2.5,1280,1845.0,3.0,0,0,3,8.0,1280,0,2009,0,98105,47.662,-122.324,1450,1889,545.0
3.0,2.25,1110,979.0,2.0,0,0,3,7.0,960,150,2008,0,98144,47.5999,-122.3,1170,1400,365.0
4.0,2.75,2840,8800.0,2.0,0,0,3,9.0,2840,0,2008,0,98033,47.7029,-122.171,1840,7700,718.5
3.0,1.75,1410,2052.0,2.0,0,0,3,8.0,1410,0,2014,0,98106,47.5171,-122.347,1410,1988,279.8
4.0,2.5,3250,13360.0,2.0,0,0,3,9.0,3250,0,2014,0,98030,47.3524,-122.198,2612,14448,486.94
4.0,2.75,3030,6625.0,2.0,0,0,3,8.0,3030,0,2011,0,98059,47.4815,-122.152,3030,9620,525.0
4.0,2.5,1983,6002.0,2.0,0,0,3,9.0,1983,0,2012,0,98092,47.3281,-122.164,2502,4750,345.0
3.0,3.25,2440,2812.0,2.0,0,0,3,8.0,1710,730,2005,0,98027,47.5362,-122.072,2440,2836,613.0
3.0,2.5,2313,5700.0,2.0,0,0,3,9.0,2313,0,2011,0,98030,47.3572,-122.202,2323,5701,370.0
3.0,2.25,1260,2556.0,2.0,0,0,3,7.0,1260,0,2005,0,98029,47.5482,-121.998,1630,2844,449.5
3.0,2.5,2000,3837.0,2.0,0,0,3,8.0,2000,0,2011,0,98072,47.7713,-122.167,2210,4075,515.0
2.0,1.75,1150,698.0,2.0,0,0,3,7.0,1150,0,2013,0,98027,47.5323,-122.071,1150,757,346.1
4.0,2.5,2820,6666.0,2.0,0,0,3,9.0,2820,0,2007,0,98038,47.3473,-122.031,1880,7200,398.5
2.0,1.75,1160,2500.0,2.0,0,0,3,7.0,1160,0,2008,0,98014,47.6489,-121.911,970,7500,310.0
3.0,2.25,1481,2820.0,2.0,0,0,3,7.0,1481,0,2012,0,98002,47.3457,-122.217,1481,2889,250.0
5.0,3.5,4390,6220.0,2.0,0,3,3,9.0,3170,1220,2013,0,98115,47.6789,-122.273,2740,6448,1880.0
2.0,1.75,1570,1207.0,3.0,0,0,3,9.0,1570,0,2007,0,98004,47.6215,-122.201,1570,1206,695.0
4.0,3.0,3410,6541.0,2.0,0,2,3,9.0,2680,730,2007,0,98126,47.5416,-122.38,2300,6345,1085.0
5.0,3.25,3480,6507.0,2.0,0,0,3,9.0,3480,0,2014,0,98074,47.607,-122.053,3360,5398,864.327
4.0,3.25,3430,9870.0,2.0,0,0,3,9.0,3430,0,2014,0,98011,47.776,-122.173,3360,9724,749.995
5.0,2.75,2880,8364.0,2.0,0,0,3,9.0,2880,0,2006,0,98059,47.4893,-122.147,3010,8296,525.0
3.0,2.5,2990,9413.0,2.0,0,0,3,10.0,2990,0,2006,0,98028,47.7341,-122.234,1940,9600,659.95
5.0,5.0,4490,10279.0,2.0,0,0,3,10.0,3930,560,2013,0,98004,47.5974,-122.202,2490,10279,1800.0
5.0,4.0,4100,8120.0,2.0,0,0,3,9.0,4100,0,2011,0,98053,47.6917,-122.02,4100,7625,950.0
4.0,2.75,3870,10046.0,2.0,0,0,3,11.0,3870,0,2005,0,98033,47.6651,-122.191,3560,10046,1399.95
2.0,1.5,800,2119.0,2.0,0,0,3,7.0,800,0,2008,0,98106,47.554,-122.362,1020,4800,265.05
3.0,2.25,1620,1057.0,3.0,0,0,3,8.0,1540,80,2009,0,98027,47.5396,-122.026,1390,942,450.0
4.0,2.5,2910,4356.0,3.0,0,0,3,8.0,2910,0,2010,0,98034,47.6705,-122.146,2840,4181,915.0
4.0,3.25,3530,8589.0,2.0,0,0,3,10.0,3530,0,2007,0,98033,47.6975,-122.195,2470,9019,963.0
4.0,2.5,2701,5821.0,2.0,0,0,3,7.0,2701,0,2013,0,98092,47.2873,-122.177,2566,5843,270.0
2.0,2.5,1380,889.0,2.0,0,0,3,7.0,1140,240,2012,0,98126,47.5441,-122.369,1580,1397,294.0
3.0,2.5,2050,4185.0,2.0,0,0,3,9.0,2050,0,2011,0,98117,47.6922,-122.371,1150,5000,700.0
3.0,4.0,3370,8252.0,2.0,0,0,3,10.0,3370,0,2014,0,98075,47.5965,-122.013,3710,8252,1065.0
3.0,2.5,2040,2500.0,2.0,0,0,3,7.0,1470,570,2008,0,98126,47.573,-122.372,1410,2500,494.9
3.0,2.5,1610,3600.0,2.0,0,0,3,8.0,1610,0,2010,0,98072,47.771,-122.169,2210,3600,415.0
3.0,2.5,2680,5539.0,2.0,0,0,3,8.0,2680,0,2013,0,98045,47.4761,-121.734,2990,6037,459.99
4.0,3.5,3560,6562.0,2.0,0,0,3,10.0,3560,0,2014,0,98075,47.5929,-121.974,3710,6562,882.99
4.0,3.5,3880,8244.0,2.0,0,0,3,10.0,3060,820,2007,0,98019,47.7426,-121.976,3180,10947,620.0
3.0,2.0,1824,7120.0,1.0,0,0,3,9.0,1824,0,2010,0,98001,47.3457,-122.27,2409,6264,375.9
3.0,2.5,2220,2873.0,2.0,0,0,3,10.0,2010,210,2012,0,98027,47.5311,-122.074,2290,3213,654.0
4.0,3.25,4140,11007.0,2.0,0,0,3,10.0,4140,0,2013,0,98040,47.5707,-122.217,2150,9663,1839.9
3.0,2.5,1322,6006.0,2.0,0,0,3,7.0,1322,0,2009,0,98001,47.2706,-122.254,1440,6796,215.0
3.0,2.5,1909,1300.0,3.0,0,0,3,8.0,1766,143,2006,0,98103,47.6538,-122.352,1780,1248,630.5
4.0,3.5,3460,7702.0,2.0,0,0,3,10.0,3460,0,2010,0,98075,47.5942,-121.977,3380,7464,855.0
4.0,2.5,1954,5075.0,2.0,0,0,3,8.0,1954,0,2007,0,98001,47.2606,-122.253,1934,5000,235.245
5.0,2.5,3000,7912.0,1.0,0,0,3,9.0,1610,1390,2007,0,98033,47.6765,-122.175,2700,7205,770.0
4.0,2.5,2650,6884.0,2.0,0,0,3,8.0,2650,0,2012,0,98053,47.6901,-122.015,2520,5866,734.99
4.0,2.5,2580,3436.0,2.0,0,0,3,8.0,2580,0,2013,0,98033,47.6853,-122.21,1780,5772,880.0
4.0,3.0,2650,4924.0,2.0,0,0,3,8.0,2650,0,2011,0,98028,47.7734,-122.238,2380,4733,525.0
4.0,3.5,3390,3960.0,2.0,0,0,3,10.0,3390,0,2008,0,98027,47.5406,-121.995,2990,3400,775.0
3.0,1.75,1470,873.0,3.0,0,0,3,10.0,1470,0,2009,0,98119,47.6256,-122.362,1410,967,687.015
3.0,2.5,1910,5125.0,2.0,0,0,3,9.0,1910,0,2006,0,98029,47.5481,-121.995,1910,3215,663.0
4.0,2.5,3030,7187.0,2.0,0,0,3,9.0,3030,0,2005,0,98033,47.6934,-122.166,3030,7187,815.0
4.0,3.25,2930,25020.0,2.0,0,0,3,9.0,2930,0,2013,0,98029,47.5514,-122.023,2400,32374,1050.0
3.0,2.5,1650,2787.0,2.0,0,0,3,8.0,1650,0,2014,0,98065,47.5336,-121.838,1760,2787,433.19
4.0,2.5,2870,5118.0,2.0,0,0,3,9.0,2870,0,2006,0,98029,47.5544,-121.99,2940,4800,725.0
3.0,2.5,1608,4800.0,2.0,0,0,3,8.0,1608,0,2013,0,98092,47.2585,-122.201,2009,4800,279.95
2.0,2.5,1620,3795.0,2.0,0,0,3,7.0,1620,0,2014,0,98027,47.5321,-122.034,1620,6000,272.167
3.0,2.5,1350,1186.0,2.0,0,0,3,8.0,1120,230,2007,0,98117,47.6786,-122.375,1500,1605,468.5
3.0,2.5,1950,3600.0,2.0,0,0,3,7.0,1950,0,2010,0,98038,47.3658,-122.021,1870,4184,298.0
6.0,4.5,3390,7200.0,2.0,0,0,3,8.0,2440,950,2007,0,98118,47.5205,-122.288,2040,7214,303.5
3.0,1.75,1300,1237.0,2.0,0,0,3,7.0,1060,240,2008,0,98027,47.539,-122.026,1350,942,308.0
3.0,3.0,2230,1407.0,2.5,0,0,3,8.0,1850,380,2014,0,98027,47.5446,-122.017,2230,1407,646.8
4.0,2.5,1880,3853.0,2.0,0,0,3,8.0,1880,0,2010,0,98027,47.5636,-122.094,1890,3078,530.2
5.0,2.5,3370,5092.0,2.0,0,0,3,7.0,3370,0,2006,0,98038,47.3594,-122.036,2910,5092,405.0
2.0,2.5,1320,1395.0,2.0,0,0,3,8.0,990,330,2014,0,98107,47.6689,-122.362,1550,1519,529.0
3.0,2.5,2920,9096.0,2.0,0,0,3,9.0,2920,0,2013,0,98059,47.4855,-122.149,2930,7995,675.9
3.0,3.25,1550,1280.0,2.0,0,0,3,9.0,1220,330,2013,0,98199,47.6493,-122.384,1550,1579,570.0
4.0,2.5,2301,6452.0,2.0,0,0,3,9.0,2301,0,2010,0,98001,47.346,-122.269,2650,6054,375.5
3.0,3.25,1710,1960.0,2.0,0,0,3,8.0,1360,350,2004,0,98029,47.5479,-122.003,1420,955,445.0
4.0,3.75,2890,4164.0,2.0,0,0,3,9.0,2240,650,2013,0,98033,47.676,-122.197,2354,3207,1100.0
3.0,2.5,2100,5060.0,2.0,0,0,3,7.0,2100,0,2006,0,98108,47.563,-122.298,1520,2468,477.0
3.0,2.75,2240,3360.0,2.0,0,0,3,8.0,2100,140,2014,0,98178,47.4999,-122.232,1790,5873,450.0
3.0,3.0,1460,1200.0,3.0,0,0,3,8.0,1460,0,2006,0,98117,47.7,-122.367,1460,1245,427.005
3.0,1.75,1370,1990.0,3.0,0,0,3,9.0,1370,0,2014,0,98102,47.6434,-122.324,1730,1990,720.0
3.0,3.5,3760,5634.0,2.0,1,4,3,11.0,2830,930,2014,0,98056,47.5285,-122.205,3560,5762,2230.0
4.0,3.25,2510,5311.0,2.0,0,0,3,9.0,2510,0,2009,0,98056,47.5028,-122.17,1590,9583,450.8
2.0,2.25,1210,1267.0,2.0,0,0,3,8.0,1120,90,2010,0,98117,47.6783,-122.376,1360,1349,461.1
4.0,3.0,2990,6695.0,2.0,0,0,3,10.0,2990,0,2014,0,98075,47.5817,-122.047,2760,6600,1061.6
3.0,2.5,1710,2875.0,2.0,0,0,3,8.0,1710,0,2006,0,98116,47.5787,-122.392,1640,5750,590.0
4.0,2.5,3274,4950.0,2.0,0,0,3,9.0,3274,0,2014,0,98092,47.2603,-122.195,2578,4200,478.83
4.0,2.25,3300,8365.0,3.0,0,0,3,9.0,3300,0,2014,0,98126,47.5363,-122.377,1290,8369,760.0
4.0,3.5,4370,10860.0,2.0,0,0,3,11.0,4370,0,2008,0,98059,47.5066,-122.148,3560,8070,1025.0
4.0,2.5,2050,5276.0,2.0,0,0,3,7.0,2050,0,2006,0,98059,47.491,-122.15,2480,5447,385.0
2.0,2.5,1310,1500.0,2.0,0,0,3,8.0,1160,150,2006,0,98122,47.6112,-122.309,1320,1581,500.0
3.0,1.5,1680,8000.0,1.5,0,0,3,7.0,1680,0,2012,0,98014,47.6923,-121.869,1990,26336,425.0
3.0,3.0,1330,1379.0,2.0,0,0,4,8.0,1120,210,2005,0,98122,47.6126,-122.313,1810,1770,552.1
3.0,3.0,1950,1983.0,3.0,0,0,3,9.0,1610,340,2009,0,98004,47.6078,-122.202,2040,2131,785.0
5.0,3.25,3090,7069.0,2.0,0,0,3,9.0,3090,0,2012,0,98056,47.5114,-122.196,2480,8000,615.0
3.0,2.5,1950,3825.0,2.0,0,0,3,7.0,1950,0,2013,0,98042,47.3588,-122.082,1950,3825,309.0
3.0,2.0,1108,1128.0,3.0,0,0,3,7.0,1108,0,2009,0,98115,47.6961,-122.318,1285,1253,369.5
4.0,2.25,2190,3850.0,2.0,0,0,3,7.0,2190,0,2006,0,98059,47.4861,-122.161,2190,3980,391.0
3.0,1.75,1590,1322.0,2.0,0,0,3,8.0,1060,530,2014,0,98144,47.5753,-122.294,1530,5400,465.0
4.0,2.75,3010,7215.0,2.0,0,0,3,9.0,3010,0,2014,0,98033,47.6952,-122.178,3010,7215,879.95
3.0,2.0,1330,1042.0,2.0,0,0,3,8.0,1060,270,2014,0,98136,47.5522,-122.382,1440,2428,372.0
3.0,2.5,1550,3569.0,2.0,0,0,3,7.0,1550,0,2011,0,98002,47.3528,-122.211,2095,3402,259.0
2.0,1.5,1260,1575.0,2.0,0,0,3,7.0,1260,0,2001,0,98144,47.5914,-122.295,1220,1740,374.0
4.0,2.5,2550,5395.0,2.0,0,0,3,8.0,2550,0,2001,0,98065,47.5355,-121.874,2850,6109,561.0
3.0,2.5,1300,1331.0,3.0,0,0,3,8.0,1300,0,2007,0,98103,47.6607,-122.352,1450,5270,610.0
3.0,3.0,2230,1407.0,2.5,0,0,3,8.0,1850,380,2014,0,98027,47.5446,-122.017,2290,1407,635.0
1.0,1.5,1170,1456.0,2.0,0,0,3,8.0,1070,100,2007,0,98126,47.5493,-122.372,1360,1730,235.0
4.0,3.5,4170,4524.0,2.0,0,0,3,9.0,3500,670,2007,0,98072,47.7726,-122.162,3510,5001,623.3
3.0,2.0,1680,5246.0,1.0,0,0,3,7.0,1680,0,2007,0,98065,47.5206,-121.868,2430,6883,412.5
4.0,3.25,2864,8035.0,3.0,0,0,3,8.0,2864,0,2014,0,98030,47.3746,-122.189,2419,8984,380.0
3.0,2.25,1630,3817.0,2.0,0,0,3,7.0,1630,0,2005,0,98029,47.5485,-121.999,1630,3348,497.0
4.0,2.5,2716,7850.0,2.0,0,0,3,9.0,2716,0,2014,0,98030,47.352,-122.197,2580,14448,452.0
3.0,2.5,1750,4076.0,2.0,0,0,3,7.0,1750,0,2013,0,98038,47.3597,-122.045,1810,4090,312.0
5.0,3.0,3223,6371.0,2.0,0,0,3,9.0,3223,0,2014,0,98042,47.3588,-122.163,1979,19030,469.95
5.0,2.5,2600,4284.0,2.0,0,0,3,9.0,2600,0,2014,0,98136,47.5409,-122.39,1620,5000,775.0
4.0,2.75,3320,8653.0,2.0,0,0,3,8.0,3320,0,2014,0,98133,47.7521,-122.334,2140,8727,679.99
4.0,2.0,1350,942.0,3.0,0,0,3,7.0,1350,0,2008,0,98027,47.5401,-122.026,1390,942,288.79
5.0,2.5,3410,4726.0,2.0,0,0,3,9.0,3410,0,2007,0,98006,47.5459,-122.184,2810,5129,800.0
3.0,2.5,1572,4000.0,2.0,0,0,3,8.0,1572,0,2013,0,98092,47.2615,-122.198,1608,5175,299.0
4.0,2.5,2300,4482.0,2.0,0,0,3,7.0,2300,0,2013,0,98042,47.3599,-122.082,2300,3825,332.0
1.0,1.5,1030,5923.0,1.0,0,0,3,8.0,1030,0,1940,0,98105,47.6653,-122.305,2650,5000,525.0
3.0,1.75,1458,858.0,2.0,0,0,3,8.0,950,508,2014,0,98144,47.592,-122.293,1458,3000,620.0
4.0,2.5,2190,6896.0,2.0,0,0,3,7.0,2190,0,2007,0,98065,47.5191,-121.869,2190,5900,452.0
4.0,3.0,3640,5096.0,2.0,0,0,3,8.0,2740,900,2010,0,98118,47.5428,-122.27,1910,9189,630.0
4.0,2.75,2790,7803.0,2.0,0,0,3,8.0,2790,0,2013,0,98045,47.4823,-121.772,2620,6178,485.0
4.0,2.5,2632,4117.0,2.0,0,0,3,8.0,2632,0,2013,0,98001,47.3428,-122.278,2040,5195,349.95
4.0,2.75,2910,6334.0,2.0,0,0,3,8.0,2910,0,2013,0,98045,47.4826,-121.771,2790,6352,499.99
2.0,2.25,1470,1101.0,2.0,0,0,3,8.0,1340,130,2005,0,98115,47.6768,-122.301,1470,1582,510.0
3.0,2.5,2240,21477.0,2.0,0,2,3,8.0,2240,0,1995,0,98006,47.5745,-122.18,2930,21569,1080.0
3.0,2.5,2310,4729.0,2.0,0,0,3,8.0,2310,0,2011,0,98028,47.7734,-122.237,2440,4711,494.0
3.0,2.5,2370,5353.0,2.0,0,0,3,8.0,2370,0,2009,0,98019,47.7333,-121.975,2130,6850,429.9
4.0,2.75,2980,9825.0,1.0,0,0,3,8.0,1910,1070,2007,0,98056,47.5073,-122.172,2580,12231,505.0
4.0,2.0,1870,6551.0,1.0,0,3,3,7.0,1870,0,2009,0,98022,47.1934,-121.977,2280,5331,272.0
3.0,2.5,1770,1714.0,3.0,0,0,3,8.0,1770,0,2012,0,98103,47.6532,-122.348,1720,3360,671.5
4.0,3.5,3510,10010.0,2.0,0,0,3,10.0,3510,0,2001,0,98065,47.5412,-121.876,4200,9935,729.95
4.0,2.5,3281,5354.0,2.0,0,0,3,9.0,3281,0,2014,0,98092,47.3273,-122.163,2598,4815,471.835
3.0,2.0,1670,4438.0,1.0,0,0,3,7.0,1670,0,2014,0,98022,47.1948,-121.974,1670,4558,249.95
5.0,3.5,2760,3846.0,2.5,0,0,3,8.0,2760,0,2013,0,98056,47.5047,-122.17,2760,4587,424.95
5.0,3.5,5430,10327.0,2.0,0,2,3,10.0,4010,1420,2007,0,98006,47.5476,-122.116,4340,10324,1240.0
4.0,2.5,2990,7928.0,2.0,0,0,3,9.0,2990,0,2011,0,98010,47.3139,-122.024,2810,7401,440.0
4.0,3.5,3170,3858.0,2.0,0,0,3,8.0,2530,640,2008,0,98059,47.5049,-122.155,2640,3844,495.0
4.0,2.5,3520,6773.0,2.5,0,0,3,9.0,2650,870,2006,0,98136,47.5317,-122.391,2930,6458,870.0
2.0,3.0,1650,960.0,3.0,0,0,3,8.0,1350,300,2015,0,98103,47.6611,-122.346,1650,3000,559.0
4.0,2.75,2656,21195.0,2.0,0,0,3,9.0,2656,0,2014,0,98001,47.3162,-122.272,1860,16510,495.0
3.0,2.5,2230,4850.0,2.0,0,0,3,8.0,2230,0,2014,0,98133,47.7295,-122.334,2230,4513,722.0
3.0,2.5,2280,2502.0,2.0,0,0,3,8.0,1880,400,2006,0,98027,47.5364,-122.073,2280,2812,567.5
4.0,2.5,2798,5085.0,2.0,0,0,3,9.0,2798,0,2011,0,98092,47.3308,-122.187,2502,5707,440.0
4.0,2.5,2398,5988.0,2.0,0,0,3,8.0,2398,0,2008,0,98055,47.452,-122.204,2370,5988,400.0
4.0,2.5,2350,3760.0,2.0,0,0,3,8.0,2350,0,2014,0,98059,47.4786,-122.123,2590,4136,459.995
5.0,2.75,2410,5003.0,1.0,0,0,3,7.0,1410,1000,2008,0,98118,47.5298,-122.274,1590,5003,365.0
3.0,2.25,1580,920.0,3.0,0,0,3,8.0,1580,0,2015,0,98106,47.5578,-122.363,1250,1150,389.95
3.0,3.25,1450,1387.0,2.0,0,0,3,8.0,1180,270,2013,0,98106,47.5556,-122.362,1450,1198,320.0
4.0,2.5,1750,4779.0,2.0,0,0,3,7.0,1750,0,2009,0,98028,47.7608,-122.232,1580,4687,415.5
3.0,2.5,3020,4120.0,2.0,0,0,3,9.0,2360,660,2008,0,98126,47.5714,-122.373,2280,4120,775.0
3.0,3.0,1740,1100.0,3.0,0,0,3,8.0,1740,0,2007,0,98107,47.67,-122.391,1370,1180,590.0
2.0,2.25,2200,2043.0,2.0,0,0,3,9.0,1760,440,2007,0,98004,47.6213,-122.2,2020,1957,950.0
4.0,2.5,1867,15314.0,2.0,0,0,3,9.0,1867,0,2013,0,98030,47.3524,-122.198,2616,8048,378.95
2.0,1.5,1020,1060.0,3.0,0,0,3,8.0,1020,0,2008,0,98103,47.6801,-122.348,1340,1415,441.75
4.0,2.75,2475,4000.0,2.0,0,0,3,7.0,2475,0,2014,0,98002,47.345,-122.209,2475,4000,335.9
2.0,1.75,1110,1773.0,2.0,0,0,3,8.0,1110,0,2014,0,98108,47.5647,-122.293,1420,2855,229.8
3.0,2.5,1900,1258.0,2.5,0,0,3,7.0,1700,200,2007,0,98119,47.6465,-122.358,1780,1877,645.0
3.0,3.25,1560,1345.0,2.0,0,0,3,8.0,1260,300,2009,0,98126,47.5637,-122.375,1560,4800,448.0
4.0,2.5,2510,5436.0,2.0,0,0,3,8.0,2510,0,2011,0,98053,47.6894,-122.016,2520,5436,706.0
4.0,4.75,4150,6303.0,3.0,0,0,3,9.0,4150,0,2014,0,98052,47.7047,-122.123,3570,6285,988.99
3.0,3.0,1660,1849.0,3.0,0,0,3,9.0,1660,0,2013,0,98103,47.6649,-122.353,1660,3300,716.0
2.0,1.5,1090,847.0,3.0,0,0,3,8.0,1090,0,2009,0,98133,47.7235,-122.352,1090,1118,319.0
4.0,2.5,1914,3272.0,2.0,0,0,3,8.0,1914,0,2009,0,98055,47.4297,-122.189,1714,3250,300.0
4.0,3.25,2730,54014.0,1.0,0,0,3,9.0,1560,1170,2007,0,98059,47.5133,-122.11,2730,111274,625.0
3.0,2.75,2470,3600.0,2.0,0,0,3,9.0,2470,0,2007,0,98029,47.5406,-121.994,2570,3600,773.0
5.0,2.5,2340,5670.0,2.0,0,0,3,7.0,2340,0,2009,0,98059,47.4913,-122.152,2190,4869,392.0
4.0,3.5,2660,5690.0,2.0,0,0,3,8.0,1920,740,2014,0,98059,47.4775,-122.122,2970,5690,549.995
3.0,2.5,2410,4656.0,2.0,0,0,3,7.0,2410,0,2009,0,98065,47.5203,-121.874,2410,4840,480.0
3.0,2.25,1430,4777.0,2.0,0,0,3,7.0,1430,0,2010,0,98059,47.4867,-122.152,1639,3854,355.0
2.0,2.5,1570,1268.0,3.0,0,0,3,7.0,1570,0,2007,0,98106,47.534,-122.365,1570,1300,208.4
5.0,2.75,3010,4919.0,2.0,0,0,3,9.0,3010,0,2014,0,98074,47.6067,-122.052,3230,5415,831.548
4.0,2.5,1613,4338.0,2.0,0,0,3,7.0,1613,0,2009,0,98042,47.3859,-122.162,1427,4341,279.5
3.0,2.5,2380,5269.0,2.0,0,0,3,8.0,2380,0,2008,0,98056,47.5066,-122.192,2150,7600,445.0
5.0,2.5,2570,9962.0,2.0,0,0,3,8.0,2570,0,2006,0,98019,47.7275,-121.957,2890,9075,492.5
4.0,2.5,2550,5200.0,2.0,0,0,3,7.0,2550,0,2009,0,98059,47.4919,-122.153,2550,4660,435.0
3.0,2.25,1330,969.0,3.0,0,0,3,7.0,1330,0,2007,0,98125,47.7177,-122.292,1310,1941,325.0
2.0,1.5,1160,1269.0,2.0,0,0,3,7.0,970,190,2005,0,98103,47.6608,-122.335,1700,3150,453.0
5.0,3.5,3240,6919.0,2.0,0,0,3,8.0,2760,480,2014,0,98059,47.4779,-122.122,2970,5690,612.995
4.0,2.5,2710,9248.0,2.0,0,0,3,7.0,2710,0,2011,0,98065,47.5164,-121.875,2710,5000,540.0
3.0,1.0,1150,18200.0,1.0,0,0,5,7.0,1150,0,1959,0,98058,47.4262,-122.187,1714,18200,465.0
3.0,2.25,1860,1386.0,3.0,0,0,3,9.0,1860,0,2014,0,98112,47.6368,-122.279,1680,3080,799.95
3.0,2.25,1280,1517.0,2.0,0,0,3,8.0,1080,200,2008,0,98107,47.6651,-122.368,1280,1681,495.0
3.0,2.5,1810,1585.0,3.0,0,0,3,7.0,1810,0,2014,0,98117,47.6957,-122.376,1560,1586,579.95
2.0,2.25,1240,720.0,2.0,0,0,3,7.0,1150,90,2008,0,98027,47.5322,-122.072,1260,810,331.0
4.0,3.5,1460,951.0,3.0,0,0,3,8.0,1460,0,2008,0,98115,47.6821,-122.326,1430,1282,580.0
2.0,2.5,1640,1953.0,2.0,0,0,3,10.0,1640,0,2014,0,98118,47.5639,-122.292,1820,2653,669.0
4.0,4.25,5010,19412.0,2.0,0,1,3,11.0,4000,1010,2014,0,98040,47.5455,-122.211,3820,17064,2351.96
3.0,3.25,1300,1325.0,2.0,0,0,3,8.0,1080,220,2005,0,98103,47.6584,-122.346,1290,1323,539.9
4.0,2.5,2510,4349.0,2.0,0,0,3,8.0,2510,0,2010,0,98059,47.4927,-122.147,2510,4314,490.0
3.0,3.5,2710,3475.0,2.0,0,0,3,8.0,1650,1060,2005,0,98027,47.5359,-122.072,2440,2867,627.0
4.0,3.5,3217,4000.0,2.0,0,0,3,8.0,2587,630,2008,0,98055,47.4483,-122.203,2996,5418,458.0
3.0,2.5,1650,4929.0,2.0,0,0,3,7.0,1520,130,2007,0,98108,47.5634,-122.298,1520,2287,440.0
4.0,3.5,3950,6240.0,2.0,0,0,3,11.0,3950,0,2015,0,98112,47.6221,-122.29,2040,6240,1698.0
2.0,2.5,1680,977.0,3.0,0,0,3,9.0,1680,0,2009,0,98119,47.632,-122.361,1680,977,935.0
5.0,3.5,3420,6403.0,2.0,0,2,3,8.0,2700,720,2013,0,98065,47.5162,-121.874,2710,6038,641.0
3.0,2.75,2300,5090.0,2.0,0,0,3,8.0,1700,600,2007,0,98106,47.545,-122.36,1530,9100,452.0
4.0,2.75,3010,6854.0,2.0,0,2,3,9.0,2570,440,2012,0,98065,47.5171,-121.876,1830,2952,625.0
4.0,3.5,4680,12495.0,2.0,0,0,3,10.0,3040,1640,2008,0,98033,47.6984,-122.206,3240,10749,1350.0
5.0,3.5,3630,4911.0,2.0,0,0,3,9.0,2790,840,2014,0,98034,47.718,-122.156,3600,4992,834.95
3.0,3.5,3530,3610.0,2.0,0,0,3,10.0,2370,1160,2008,0,98103,47.6857,-122.339,1780,3610,1500.0
4.0,2.5,2280,3800.0,2.0,0,0,3,7.0,2280,0,2006,0,98038,47.3586,-122.036,2630,4045,305.0
3.0,2.5,3090,384634.0,2.0,0,0,3,8.0,3090,0,2007,0,98019,47.7072,-121.927,2200,292645,659.0
1.0,1.0,550,1279.0,2.0,0,0,3,7.0,550,0,2008,0,98122,47.616,-122.314,1460,1385,353.0
4.0,3.25,2840,4000.0,2.0,0,3,3,9.0,2330,510,2014,0,98108,47.5529,-122.293,2160,4867,535.0
4.0,2.5,3130,10849.0,2.0,0,0,3,10.0,3130,0,2013,0,98033,47.6828,-122.186,2470,9131,999.0
3.0,2.5,1440,1102.0,3.0,0,0,3,8.0,1440,0,2009,0,98103,47.6995,-122.346,1440,1434,375.0
4.0,3.5,2840,4637.0,3.0,0,0,3,8.0,2840,0,2008,0,98125,47.7033,-122.321,1730,5279,685.0
4.0,2.5,2623,7184.0,2.0,0,0,3,8.0,2623,0,2012,0,98092,47.259,-122.202,2010,4939,333.0
1.0,1.0,390,2000.0,1.0,0,0,4,6.0,390,0,1920,0,98103,47.6938,-122.347,1340,5100,245.0
4.0,3.25,5640,35006.0,2.0,0,2,3,11.0,4900,740,2015,0,98006,47.5491,-122.104,4920,35033,1999.95
2.0,2.25,1260,1032.0,2.0,0,0,3,7.0,1170,90,2008,0,98027,47.5323,-122.072,1240,809,329.95
2.0,1.0,894,1552.0,2.0,0,0,3,7.0,894,0,2011,0,98115,47.6911,-122.313,1131,1992,403.0
4.0,2.5,3370,4934.0,2.0,0,0,3,9.0,3370,0,2014,0,98038,47.3562,-122.022,2980,5046,559.63
3.0,2.25,1250,871.0,3.0,0,0,3,8.0,1250,0,2007,0,98103,47.6907,-122.343,1250,1158,344.0
